tweet_id,created_at,text,retweet_count,quote_count,reply_count,favorite_count
1375188482998538240,Thu Mar 25 20:50:58 +0000 2021,"https://t.co/octRRmEC9Z
Five former Livingstone councillors convicted, MP acquitted https://t.co/vScD72RdSX",0,0,0,1
1375152398038089742,Thu Mar 25 18:27:35 +0000 2021,"https://t.co/twWP8PitYq
President Lungu accords Magufuli national mourning https://t.co/2mfs8z2YG1",3,2,8,13
1375150839673843715,Thu Mar 25 18:21:23 +0000 2021,"https://t.co/s8waaUnL7e
President Lungu commends APRM for supporting tourism, mining efforts in Zambia https://t.co/tVNpLUrl9g",2,0,1,1
1375142390827208704,Thu Mar 25 17:47:49 +0000 2021,"https://t.co/jfCOlmB8K8
Church urged to engage political parties https://t.co/FNsPAkF6zS",2,0,1,3
1375141121035239424,Thu Mar 25 17:42:46 +0000 2021,"https://t.co/CkE9C9jpbW
Govt launches K40 million integrated resource plan https://t.co/nVOEi4jgJz",2,1,2,1
1375140122090471425,Thu Mar 25 17:38:48 +0000 2021,"https://t.co/ABfhV8G2iu
Minister of health warns of unpredictable cold season https://t.co/Nr7Eqa5IfP",0,1,0,4
1375139251914964996,Thu Mar 25 17:35:21 +0000 2021,"https://t.co/2cSTo4UCo3
Kalulushi school pupils have meals while standing https://t.co/LFeTH0TPTg",0,0,1,1
1375101616714620940,Thu Mar 25 15:05:48 +0000 2021,"https://t.co/ZIGhfDUHpJ
A Corrupt Free Civil Service in Zambia is Possible-Kaunda https://t.co/hBCsmc7d7Q",0,3,10,13
1375100853510668288,Thu Mar 25 15:02:46 +0000 2021,"https://t.co/FLTrXxflw6
Zambia  calls for the normalization of trade between Luapula Province and Congo DRC https://t.co/1sqKiZKgNW",1,0,1,3
1375100417680547848,Thu Mar 25 15:01:02 +0000 2021,"https://t.co/QW3buyj6JM
Msiska’s death huge blow to  public service https://t.co/Q68tfjZb35",1,0,1,6
1375093699009462281,Thu Mar 25 14:34:20 +0000 2021,"https://t.co/YWeyTXHozD
Labour Minister Challenges Labour officers to be proactive in providing solutions to labour… https://t.co/DwLy8iqq0S",2,1,0,3
1375049788543152130,Thu Mar 25 11:39:51 +0000 2021,"https://t.co/LDu7hgNYIb
HH Only Option for Zambia https://t.co/N23vRES0yH",10,3,3,43
1375031857830621186,Thu Mar 25 10:28:36 +0000 2021,"https://t.co/gaHDfOzgAr
Kapata calls for restoration of depleted forests https://t.co/symiwbTbZi",0,1,3,4
1375030616350146564,Thu Mar 25 10:23:40 +0000 2021,"https://t.co/nlx0qZ17dx
Imposters masquerading as WARMA officials warned https://t.co/Rtx8d3gh2K",0,0,0,1
1375028608117452802,Thu Mar 25 10:15:41 +0000 2021,"https://t.co/k2wc1iWprM
Government, IFAD grants K21 Million to 11 cooperatives https://t.co/uyNIVh3ith",0,0,0,2
1375026503637946370,Thu Mar 25 10:07:19 +0000 2021,"https://t.co/0VSDoujgTx
NICO Insurance launches operation 72 https://t.co/DFR4mbVzxS",0,0,0,1
1375010650297151490,Thu Mar 25 09:04:20 +0000 2021,"https://t.co/uzDTB0MzFd
Evans Kangwa Hires His ex-Nkana Mentor as Shamuel Academy Coach",0,0,0,1
1374977648665985024,Thu Mar 25 06:53:11 +0000 2021,"https://t.co/Htg6KoQVwN
Government pays over 245,000 towards accommodation for flood victims in Lusaka https://t.co/0Y7yrpOt62",1,0,0,1
1374976523430690820,Thu Mar 25 06:48:43 +0000 2021,"https://t.co/4Udv4jx60D
Five bodies of juveniles exhumed in Kalumbila https://t.co/0I6PTa1E33",1,0,1,1
1374956089062658054,Thu Mar 25 05:27:31 +0000 2021,"https://t.co/s228LGGohK
Minister of Mines Concerned  about  the in-house fighting over Minerals Among Chiefs https://t.co/gKhtc32La9",1,1,0,1
1374954417804488708,Thu Mar 25 05:20:53 +0000 2021,"https://t.co/B0a0jh0waN
Kapata calls for restoration of depleted forests https://t.co/ETqyEQBbI2",0,2,3,3
1374953963418755072,Thu Mar 25 05:19:04 +0000 2021,"https://t.co/FgOVNTWXua
Zambia Launches an  Integrated Resource Plan for the Development of the Electricity Sector https://t.co/6e1pmsgdiX",2,0,0,3
1374941205067407366,Thu Mar 25 04:28:23 +0000 2021,"https://t.co/trvJ3wU8qu
Church offside -Musona https://t.co/09u0ZzZSpe",0,0,2,0
1374939750122000385,Thu Mar 25 04:22:36 +0000 2021,"https://t.co/fsjETLQ8pT
1.   Remains of TAZARA Chinese constructors exhumed, reburied in Chongwe https://t.co/QwRj2ojMEP",1,0,4,6
1374937487164997632,Thu Mar 25 04:13:36 +0000 2021,"https://t.co/Kl8nyQQYh6
K9.8 million Lusanganzi Council budget estimates approved https://t.co/rIISALZK30",0,0,1,1
1374934178807087105,Thu Mar 25 04:00:27 +0000 2021,"https://t.co/zJbu9E90fB
President Lungu promises free, fair August polls https://t.co/8oEcj3qsTR",3,1,10,7
1374928125734367235,Thu Mar 25 03:36:24 +0000 2021,"https://t.co/GNMwT9AKm2
Raila Odinga: The John Pombe Magufuli I knew https://t.co/YhRZ4YxpSM",1,0,0,4
1374817311694131212,Wed Mar 24 20:16:04 +0000 2021,"https://t.co/QLUFSdQctu
Katete fruit processing plant set to commence operations in May https://t.co/fYdXOUS1jK",0,0,0,2
1374811755654868998,Wed Mar 24 19:53:59 +0000 2021,"https://t.co/kBEp9xQZF1
Do not sell maize before harvest - Chief https://t.co/J8TztTlbFN",0,0,0,3
1374810040658493443,Wed Mar 24 19:47:11 +0000 2021,"https://t.co/ZGCFaI3VW8
President Lungu commissions Munali Flyover Bridge https://t.co/x7DtXDYVO6",0,1,2,9
1374808808988540938,Wed Mar 24 19:42:17 +0000 2021,"https://t.co/D4ND31ZZAO
Expedite implementation of donor funded projects, technocrats prodded https://t.co/yUhXg1AKB9",0,0,0,1
1374786089039360002,Wed Mar 24 18:12:00 +0000 2021,"https://t.co/hoQS4hIFEN
Micho: Chipolopolo Must Shame The Doubters",0,0,0,0
1374772282665603076,Wed Mar 24 17:17:08 +0000 2021,"https://t.co/Ta7xtQGNWM
Govt to support local farmers - VEEP https://t.co/JUSwg3b1ZN",0,0,0,1
1374770210813657090,Wed Mar 24 17:08:54 +0000 2021,"https://t.co/kMlnhV2cRi
Roland Msiska  dies of COVID-19 Complications https://t.co/4FAxjXJUCm",0,3,0,5
1374765675508547584,Wed Mar 24 16:50:53 +0000 2021,"https://t.co/dGSQxKpTQu
Provincial administration pledges to support ZNBC https://t.co/0MNxjfBeEv",0,0,0,0
1374764184982974476,Wed Mar 24 16:44:58 +0000 2021,"https://t.co/25IBEINZZD
PF key to developing nation https://t.co/VYrmRtishE",0,0,6,2
1374761667012218880,Wed Mar 24 16:34:57 +0000 2021,"https://t.co/zJCF2f5aNl
Take insurance seriously - Nundwe https://t.co/nWwgRkiwKL",2,0,0,2
1374705541105209346,Wed Mar 24 12:51:56 +0000 2021,"https://t.co/3IPKn1fgWU
GBV on rise in Kafue https://t.co/fC0WmcojSM",0,0,1,1
1374699668668563462,Wed Mar 24 12:28:36 +0000 2021,"https://t.co/zrhf2TGnT6
Do not become cadres, priests urged https://t.co/VuuJQXzclr",2,0,1,2
1374686377003081731,Wed Mar 24 11:35:47 +0000 2021,"https://t.co/v3b54gQ3TR
I'll not re-contest the Kabwata Parliamentary Seat-Given Lubinda https://t.co/pNZzf1wuBl",3,4,10,23
1374671286782267393,Wed Mar 24 10:35:49 +0000 2021,"https://t.co/7fbREinEGe
This is the worst leadership since the colonial masters-HH https://t.co/JvZwR1Dovf",0,0,5,6
1374621251193466882,Wed Mar 24 07:17:00 +0000 2021,"https://t.co/yPdHY710Vv
Makembo Says Chipolopolo Will Beat Algeria",0,0,1,1
1374577638862417921,Wed Mar 24 04:23:42 +0000 2021,"https://t.co/JZX4yPzHEC
Zambezi youths empowered https://t.co/kWd7qx4Y3P",1,0,0,0
1374573142568546305,Wed Mar 24 04:05:50 +0000 2021,"https://t.co/C948xJw0X7
Opposition condemn church mother bodies for rejecting cyber security bill https://t.co/VnoVms2f0g",1,7,23,6
1374571419447746561,Wed Mar 24 03:58:59 +0000 2021,"https://t.co/kJCRoVu550
ECL Cooperative commended for empowering freedom fighters Cooperative commended for empower… https://t.co/5nwxNZqy5G",0,0,0,0
1374565016280702977,Wed Mar 24 03:33:32 +0000 2021,"https://t.co/uytBG7NBRy
PF in its Current Form is too Weak and Easy to Defeat https://t.co/cZwY1avcoV",0,0,0,2
1374563220975984640,Wed Mar 24 03:26:24 +0000 2021,"https://t.co/n0XxDYw24I
Chishimba Kambwili will be Exercising his Fundamental Right if he Re-Joins PF- Ntewewe https://t.co/wT3hJuawvS",0,0,2,0
1374561213263310848,Wed Mar 24 03:18:26 +0000 2021,"https://t.co/3cjzuqEeet
Zambia Republican Party condemn Church Mother Bodies for rejecting Cyber Security Bill https://t.co/4m2N6NI4OQ",0,1,3,4
1374560295679590403,Wed Mar 24 03:14:47 +0000 2021,"https://t.co/AXm168vTqC
Do not reduces yourselves to mere political cadre, Priests told https://t.co/hX9dD0C23k",2,0,0,2
1374558292194770945,Wed Mar 24 03:06:49 +0000 2021,"https://t.co/eTR7GSYdF6
Chinese quarry mine shut in Chilanga https://t.co/PYIMtLJv4x",0,0,0,5
1374557009119428612,Wed Mar 24 03:01:43 +0000 2021,"https://t.co/wCV0r1X3Uw
Jonas Chanda tumbles in Bwana Mkubwa primaries as Bowman gets a clean sweep in Kabushi https://t.co/E5G8y3cytP",1,2,1,4
1374445659441405962,Tue Mar 23 19:39:15 +0000 2021,"https://t.co/45D32oqfEj
CEEC hailed for investing in poverty alleviations projects – Chilangwa https://t.co/xm3XXh2rVT",0,0,1,1
1374444291393658891,Tue Mar 23 19:33:49 +0000 2021,"https://t.co/VnrYQSnxeU
Media urged to provide correct information https://t.co/Ig9UGhpcu1",0,0,1,0
1374422887457722374,Tue Mar 23 18:08:46 +0000 2021,"https://t.co/Rb6qSfAyGS
Chibaye Health Centre commissioned https://t.co/3zjqm1pgBy",0,0,0,1
1374421355957907473,Tue Mar 23 18:02:41 +0000 2021,"https://t.co/xpc5MjpsUl
Mwepu Demands Character as Thursday Fever Looms",0,0,0,1
1374418396993908743,Tue Mar 23 17:50:55 +0000 2021,"https://t.co/3vNjDtCHtR
Gwembe youth cooperatives empowered https://t.co/Q7zjHy72V8",0,0,4,4
1374416671947911187,Tue Mar 23 17:44:04 +0000 2021,"https://t.co/FBnfxIboPU
Ntindi Primary receives buildings materials https://t.co/BzeppULzkM",0,0,0,0
1374361585083367426,Tue Mar 23 14:05:10 +0000 2021,"https://t.co/KrtNOF9cRy
Zambia Completes Ratification of  AU  Convention on Cyber Security and Personal Data Protec… https://t.co/sVei0lTLDr",2,1,0,6
1374360317556310022,Tue Mar 23 14:00:08 +0000 2021,"https://t.co/SyMAyDCHaV
Zambia will hold transparent, fair and credible elections, President Lungu assures Diplomats https://t.co/L5HJ1lfdeC",1,1,1,5
1374358436213837828,Tue Mar 23 13:52:40 +0000 2021,"https://t.co/VXkTrwdKSu
Time to retire UPND leader Hakainde Hichilema politically will be this year-GBM https://t.co/T6WAB8hj6J",5,2,27,22
1374322166020378626,Tue Mar 23 11:28:32 +0000 2021,"https://t.co/7S82VeYMFJ
GIZ donates to Kawambwa health facilities https://t.co/eEiJ7XFhxb",0,0,0,2
1374280981826433026,Tue Mar 23 08:44:53 +0000 2021,"https://t.co/RgU2CaEOzG
Movie Review : Coming 2 America https://t.co/XYnPvlULub",0,0,0,2
1374277703545798657,Tue Mar 23 08:31:52 +0000 2021,"https://t.co/aD4ENFZprl
Zambia remains on high alert for anticipated third wave of COVID-19 https://t.co/PelchQUNHi",1,0,0,2
1374275261533978628,Tue Mar 23 08:22:09 +0000 2021,"https://t.co/YmJSXanyFs
Magufuli son of Africa -President Lungu https://t.co/wgzPodfex8",0,0,1,3
1374230513335070721,Tue Mar 23 05:24:21 +0000 2021,"https://t.co/Ra6JvoLgDi
ZRA shelves plans to ban commercial cargo from using Vic Falls border https://t.co/WH6VmDu8f3",2,1,0,5
1374230233788911621,Tue Mar 23 05:23:14 +0000 2021,"https://t.co/DRh3UbjKEq
IMF deal impossible before August-HH https://t.co/XaRSAmqTgx",0,0,0,11
1374198402427330571,Tue Mar 23 03:16:45 +0000 2021,"https://t.co/JkvSh5BteD
Untrustworthy Politicians are making Politics Unattractive and seeming to be for Scoundrels… https://t.co/6NEwkGmc58",0,1,2,15
1374195979000414210,Tue Mar 23 03:07:07 +0000 2021,"https://t.co/MESgqN3suM
Zambia remains on high alert for anticipated third wave of the Covid 19 https://t.co/80nb4Sqovj",0,0,2,7
1374068868654764038,Mon Mar 22 18:42:01 +0000 2021,"https://t.co/3zbGcavNB5
Patson Daka Issues Rallying Call Ahead of Algeria Showdown",0,0,0,0
1374057270250766344,Mon Mar 22 17:55:56 +0000 2021,"https://t.co/LUuHYxtCS4
Kapiri-mposhi roads to receive facelift https://t.co/mRlWWMBxAp",0,0,1,2
1374054408460382220,Mon Mar 22 17:44:34 +0000 2021,"https://t.co/SXXu0AKDz8
World Vision aids Mbala schools https://t.co/aVO7KrOx0K",0,0,0,1
1374052296233992203,Mon Mar 22 17:36:10 +0000 2021,"https://t.co/qtXT9s4l4O
Women football league launched in Northern https://t.co/BRc3SWcvxp",1,0,1,11
1374028795838136320,Mon Mar 22 16:02:47 +0000 2021,"https://t.co/JFMj9OG0U5
GOLF: Nine Enter Sanlam Classic Tournament",0,0,0,0
1374028363208261641,Mon Mar 22 16:01:04 +0000 2021,"https://t.co/qslrRQXjWA
DIV 1  WRAP: Konkola Blades Open Sharp Three Point Lead",0,0,0,0
1374006303396401156,Mon Mar 22 14:33:25 +0000 2021,"https://t.co/bDjBZUGwXa
Hold peaceful campaigns, political parties urged https://t.co/VUe9mupE8H",0,0,0,3
1374004593814814722,Mon Mar 22 14:26:37 +0000 2021,"https://t.co/kM2ciNOXv6
Mwinulunga woman murders daughter https://t.co/fy9RKCet16",0,0,0,2
1373989482442149892,Mon Mar 22 13:26:34 +0000 2021,"https://t.co/FIOr60H3cf
Residents advised to preserve seasonal foods https://t.co/YyWoJc5fOe",1,0,0,4
1373988388144095240,Mon Mar 22 13:22:13 +0000 2021,"https://t.co/oV0htksZCc
Mwense cooperatives empowered",0,0,0,2
1373983794965970944,Mon Mar 22 13:03:58 +0000 2021,"https://t.co/2MOlAS2tWi
Chieftainess nabbed https://t.co/EOyg2EMfkI",0,2,5,3
1373944672691818496,Mon Mar 22 10:28:31 +0000 2021,"https://t.co/O3VdK77DZZ
President Lungu Arrives in Tanzania for Magufuli Funeral https://t.co/Gljz06Z5Pj",5,4,7,5
1373924026553352192,Mon Mar 22 09:06:28 +0000 2021,"https://t.co/etPca9XpN8
El Mukuka unveils video for his Adekunle Gold collaboration, 'Lost' https://t.co/PMH5G7XnUm",2,0,0,13
1373916582607486976,Mon Mar 22 08:36:54 +0000 2021,"https://t.co/WfwpySxmK2
RUGBY: Champions Arrows Rout  Nkwazi",0,0,0,2
1373886209949380608,Mon Mar 22 06:36:12 +0000 2021,"https://t.co/iSivtAOPFP
President Lungu to attend late Magufuli’s funeral https://t.co/DNiJ3Pd0JL",1,1,1,16
1373856788739731457,Mon Mar 22 04:39:18 +0000 2021,"https://t.co/hvBLF2bp7B
How Will Africa Remember Tanzanian President John Magufuli https://t.co/0MNgD73QYt",3,1,7,15
1373854063121551360,Mon Mar 22 04:28:28 +0000 2021,"https://t.co/5IYxMkG2LJ
Africa Continental Free Trade Area  is  an opportunity for farmers-ZCF https://t.co/YLecoyrHm3",1,0,1,8
1373853125048729604,Mon Mar 22 04:24:44 +0000 2021,"https://t.co/wwfeQ35Hn7
YALI calls on President Lungu  to speedily assent to the Cyber Security and Cyber Crimes Bi… https://t.co/yXa8StTTBR",0,0,7,7
1373852326570688513,Mon Mar 22 04:21:34 +0000 2021,"https://t.co/x4GVSrAKAK
Zambia's envoy calls for extensive trade among African countries https://t.co/MmK3SlrYz8",5,0,1,9
1373715137979424770,Sun Mar 21 19:16:25 +0000 2021,"https://t.co/KLOVkoBMWs
Kapiri PF endorses Lungu for general conference https://t.co/wwNoof8gJF",0,0,0,0
1373711819580321796,Sun Mar 21 19:03:14 +0000 2021,"https://t.co/9hDkyiwzS3
UN chief calls for forest conservation https://t.co/VMi3VlZ7IK",0,0,0,3
1373670020807544832,Sun Mar 21 16:17:09 +0000 2021,"https://t.co/OwGcRwAVas
Denounce politics of violence, UCZ urges Zambians https://t.co/0ooCCqvTmd",0,0,1,9
1373668145001603077,Sun Mar 21 16:09:41 +0000 2021,"https://t.co/KpTcHK9zVW
Good Covid-19 results, but let’s not relax-Chanda https://t.co/GnCkZaZ2E8",0,0,0,2
1373665755158417413,Sun Mar 21 16:00:12 +0000 2021,"https://t.co/evHxrd5sm6
President  congratulates new Tanzanian President https://t.co/ZQnXYUwwmx",1,0,0,8
1373628758427570186,Sun Mar 21 13:33:11 +0000 2021,"https://t.co/9jyvUwLRmr
Kambwili’s Apology Appropriate for this Period-Fube https://t.co/882r5w20ki",0,0,0,2
1373542831734857731,Sun Mar 21 07:51:44 +0000 2021,"https://t.co/RGxGjRiZRA
Nathan Sinkala: Chipolopolo Must Deliver",1,0,0,3
1373507933162594312,Sun Mar 21 05:33:04 +0000 2021,"https://t.co/kRs1isa9Gm
Davies Mwila invites  Chishimba Kambwili to rejoin PF https://t.co/gQh2KwgDSC",1,1,4,24
1373505253975465986,Sun Mar 21 05:22:25 +0000 2021,"https://t.co/PBHbPVVY4z
Traditional leaders urged to make centres for GBV cases https://t.co/4c0xmSo0ag",0,0,0,3
1373504581213229064,Sun Mar 21 05:19:45 +0000 2021,"https://t.co/eRfEhVxjtM
ZESCO to set 330KV transmission in Western https://t.co/WdTTa1h3il",2,0,0,11
1373500925973823490,Sun Mar 21 05:05:13 +0000 2021,"https://t.co/kvHFWFQPkf
Church Mother bodies Appeal to President Lungu Not to Sign the Cyber Security and  Crimes B… https://t.co/dGV0tNfD15",10,2,7,32
1373478961594908672,Sun Mar 21 03:37:57 +0000 2021,"https://t.co/yUTUVTFWkU
Zambia has continued to have a lot of critically COVID- 19 ill patients in health facilitie… https://t.co/fU2omz4aU7",2,0,2,9
1373343479661793280,Sat Mar 20 18:39:35 +0000 2021,"https://t.co/gOlpC3y4FY
Power Dynamos Go Fifth After Beating Prison Leopards",1,0,0,2
1373342078906826753,Sat Mar 20 18:34:01 +0000 2021,"https://t.co/6LGtZS54kx
North Western scales up tree planting https://t.co/090lpvehjv",0,0,1,1
1373340601312284677,Sat Mar 20 18:28:09 +0000 2021,"https://t.co/mzRpdYStCx
Nevers Mumba Declared MMD President https://t.co/9IFRzkRqnO",0,0,0,9
1373249520885190663,Sat Mar 20 12:26:14 +0000 2021,"https://t.co/noKQQycdMX
High Number of Aspiring Candidates shows how  PF has become so Popular and Attractive-Given… https://t.co/tWw1ha9jDf",1,2,17,18
1373245514565697537,Sat Mar 20 12:10:18 +0000 2021,"https://t.co/FDpPapOrS1
Miles Sampa Joins Race to Contest for Matero Constituency Parley Seat https://t.co/z5PSpKB2MZ",0,1,1,3
1373244680813563908,Sat Mar 20 12:07:00 +0000 2021,"https://t.co/BEz9T8s7Pz
69 health post completed in Northern Province https://t.co/smZNSjkGVZ",1,2,0,3
1373244168240254980,Sat Mar 20 12:04:58 +0000 2021,"https://t.co/rD53hmdz2E
Five star hostels to be built at Kasaba bay https://t.co/PYQWXEfdLF",0,0,0,2
1373198317010714627,Sat Mar 20 09:02:46 +0000 2021,"https://t.co/zhVo2zXbDc
Chipolopolo-Sierra Leone Friendly is Off",0,0,0,0
1373180997886427137,Sat Mar 20 07:53:57 +0000 2021,"https://t.co/JbgocqAqoO
This is why Zambia may burn after the August election https://t.co/zBMfNKrWDm",5,3,15,27
1373156851735494657,Sat Mar 20 06:18:00 +0000 2021,"https://t.co/jSMXxS8Kvf
Nelson “Haile” Banda  Dies",0,0,0,0
1373134678601969665,Sat Mar 20 04:49:53 +0000 2021,"https://t.co/lo55ZT7hg4
Continue adhering to the COVID-19 guidelines, Religious Affairs  urges the Church https://t.co/wiZVvQVBeR",0,0,3,2
1373133581028036608,Sat Mar 20 04:45:31 +0000 2021,"https://t.co/x4rPkYfeXM
Secretary to the Cabinet urges Permanent Secretaries to be fair and  professional https://t.co/pw580ML8ws",2,0,2,2
1373132282165354507,Sat Mar 20 04:40:22 +0000 2021,"https://t.co/GxnYx4B5iD
1.3 million  pounds project to improve sanitation in Luanshaya https://t.co/c64Z4Hr22l",1,1,2,5
1373131601144602625,Sat Mar 20 04:37:39 +0000 2021,"https://t.co/xBgSnd9yE6
Ndola High Court sends 2 men to jail for 18 years for defiling minors https://t.co/Xnv78hr0fe",0,0,0,3
1373131044011053064,Sat Mar 20 04:35:27 +0000 2021,"https://t.co/xrgAJwfh2r
Zambia records 3 Covid-19 deaths in 24 hrs https://t.co/JJFfrE8Pdo",0,0,0,0
1373130630133846016,Sat Mar 20 04:33:48 +0000 2021,"https://t.co/fWfNKs8L19
ZCTU joins in mourning Magufuli https://t.co/icV8jLnRFa",0,0,0,0
1373130396943155200,Sat Mar 20 04:32:52 +0000 2021,"https://t.co/o1toTVx3ZX
Zambia pays tribute to Czech Republic https://t.co/MV4jnFd91U",3,0,1,4
1372952034131988486,Fri Mar 19 16:44:07 +0000 2021,"https://t.co/LM3ig3OuPg
PF to the announce the List of Successful Candidates to Contest on PF Ticket on 17th May https://t.co/FD6tJphGcH",2,0,5,1
1372949689977483269,Fri Mar 19 16:34:48 +0000 2021,"https://t.co/fHTPZSeIdS
Christian Colleges and Universities Association Launched https://t.co/ZZXkKslnVl",0,2,2,1
1372948202169712642,Fri Mar 19 16:28:54 +0000 2021,"https://t.co/1hWTJjppl0
ZRA impounds 74 Vehicles illegally imported into Zambia https://t.co/vSrKPcmJfE",4,1,4,8
1372947720814596108,Fri Mar 19 16:26:59 +0000 2021,"https://t.co/BJ3kf11S4m
Measures in place to control locusts-Katambo https://t.co/Le4BE9q9kc",0,0,0,1
1372947375875047425,Fri Mar 19 16:25:37 +0000 2021,"https://t.co/ttGA2yZG7Z
NAQEZ appeals to Government to close schools on August 6 before the General Elections https://t.co/IOLLyJMYu0",0,0,0,0
1372946798793392131,Fri Mar 19 16:23:19 +0000 2021,"https://t.co/7n8GUmTjR1
Installation of Presidential Solar Milling plants countrywide has now Completed https://t.co/uMhgDXHRAJ",0,0,4,0
1372944188350857221,Fri Mar 19 16:12:57 +0000 2021,"https://t.co/FlT3H3ughM
Miles Sampa abandons Lusaka Mayoral race https://t.co/oAcMhhba4k",0,0,1,7
1372926544587464705,Fri Mar 19 15:02:50 +0000 2021,"https://t.co/y560KTa41w
Fans Troop Back to Stadiums As Zambia Rugby Season Kicks Off",0,0,0,0
1372906475731947526,Fri Mar 19 13:43:05 +0000 2021,"https://t.co/b4WqtC0cwn
Power Dynamos Host Prison Leopards in Top 5 Chase",1,0,1,1
1372864989380349956,Fri Mar 19 10:58:14 +0000 2021,"https://t.co/nEi2AQy3jF
ECL honours promise on bicycles for headmen https://t.co/sYQsV59fgP",4,0,6,3
1372864351804198912,Fri Mar 19 10:55:42 +0000 2021,"https://t.co/YdIqL6pxs5
Zambia partner with EU to foster renewable energy https://t.co/OutlCEgJgl",0,0,1,2
1372863620405682176,Fri Mar 19 10:52:48 +0000 2021,"https://t.co/mUj55C9GOw
Lamba Association endorse Stardy Mwale for Masaiti Central seat https://t.co/EhNRCcSebn",1,1,11,12
1372859613146705923,Fri Mar 19 10:36:52 +0000 2021,"https://t.co/v8ltfbXgPy
CSPR speaks against adoption fees https://t.co/KnXV2Clsho",0,0,0,3
1372825061275664392,Fri Mar 19 08:19:35 +0000 2021,"https://t.co/EQOBe4mWHH
Father in custody for beating son https://t.co/EYlOpK0xLl",1,1,1,2
1372821546847383552,Fri Mar 19 08:05:37 +0000 2021,"https://t.co/QVB5liGfUG
Zambia's External stands at $ 12.74 billion,  and not $ 27 billion-Ministry of Finance https://t.co/Wgf5QeIKDK",5,1,4,7
1372817859055869953,Fri Mar 19 07:50:57 +0000 2021,"https://t.co/8MXnUmmrP4
PF will follow ECZ guidelines on Grade 12 Certificate-Davies Mwila https://t.co/BzCtwU2DMh",2,0,3,5
1372803828479787011,Fri Mar 19 06:55:12 +0000 2021,"https://t.co/4luhPtd5rH
Kanidu Points Out Nkana's Continental Malaise's",0,0,0,1
1372803182192041987,Fri Mar 19 06:52:38 +0000 2021,"https://t.co/ctUiFRqkz7
Mutundo Stars Stay Top of Copperbelt Div 1",0,0,0,0
1372791113317158915,Fri Mar 19 06:04:41 +0000 2021,"https://t.co/Cp4EMkgFEs
Suspend  Comprehensive Sexuality Education until stakeholders reached consensus https://t.co/JMIIQeJ6Px",0,0,0,0
1372773261872750598,Fri Mar 19 04:53:45 +0000 2021,"https://t.co/HtOtP3OARW
UPND will take care of all those who worked faithfully worked with Sata and have been disca… https://t.co/qxlPjxLGeN",0,0,1,5
1372772135995764746,Fri Mar 19 04:49:16 +0000 2021,"https://t.co/fpX7XELhZs
Health Minister says Government has made progress in getting COVID-19 Vaccine https://t.co/suYTEMYUQO",0,0,0,1
1372771537976127494,Fri Mar 19 04:46:54 +0000 2021,"https://t.co/uNWzmolNb3
HEA names 5 universities  illegally operating as Higher Education Institutions https://t.co/cWtJk51pkR",0,0,0,2
1372770335896997895,Fri Mar 19 04:42:07 +0000 2021,"https://t.co/Q4PyfjUGyO
UPND massively slashes Nomination fees for others positions, but aspiring MPs to still pay… https://t.co/pL1FYh5yNt",0,0,0,2
1372598267536621573,Thu Mar 18 17:18:23 +0000 2021,"https://t.co/xryryWKmV7
Cletus Chama: We Must Make Chipolopolo's Fans Happy",0,0,0,4
1372565322184724483,Thu Mar 18 15:07:28 +0000 2021,"https://t.co/M266uoT3VY
Chishimba Kambwili  unreservedly apologises to President Edgar  Lungu https://t.co/kSpGr10DnT",0,1,6,17
1372562856684687365,Thu Mar 18 14:57:40 +0000 2021,"https://t.co/F6wLW0vjgm
President Lungu mourns President Tanzanian President John Magufuli https://t.co/jaflYRIlJp",0,0,1,10
1372552973923016708,Thu Mar 18 14:18:24 +0000 2021,"https://t.co/cm8mzydnQK
Street lighting project in Livingstone stalls",0,0,0,0
1372544444407414786,Thu Mar 18 13:44:30 +0000 2021,"https://t.co/ntQPkszuJ4
My Focus is not on the Next Elections, but on ways to Make Zambia a more Prosperous https://t.co/9gmf9uaaqj",2,4,17,10
1372505572625498114,Thu Mar 18 11:10:03 +0000 2021,"https://t.co/0oxXnofo89
Chipolopolo Hosts Sierra Leone in Friendly",0,0,0,1
1372454340317822980,Thu Mar 18 07:46:28 +0000 2021,"https://t.co/ozMN6OTFKy
Rotary-led Partners for a Malaria-Free Zambia awarded US$6 million to reduce burden of mala… https://t.co/6cDL4Ea8oo",3,0,0,9
1372454130854338563,Thu Mar 18 07:45:38 +0000 2021,"https://t.co/csObX3QAlP
Beating of Zambia Police Officers by Suspected UPND cadres saddens SACCORD https://t.co/AYNlUgNUtl",1,1,5,5
1372453453461618688,Thu Mar 18 07:42:56 +0000 2021,"https://t.co/d8ho3Od3qk
Unacceptably High Numbers of Young Zambians are Experiencing Poor Education and Employment… https://t.co/Z8KzyMJww2",0,0,0,0
1372439887039897600,Thu Mar 18 06:49:02 +0000 2021,"https://t.co/gSmj41YSGT
I'll  conduct mobilization activities by following the laid down Covid 19 health guidelines… https://t.co/wYi97ABxqu",3,1,2,3
1372436258174144513,Thu Mar 18 06:34:37 +0000 2021,"https://t.co/QtPShtHtxd
New UPND Secretary General commits to ensuring victory for the party in this year's Electio… https://t.co/lN5fdrCuQm",0,0,2,4
1372431031048019974,Thu Mar 18 06:13:50 +0000 2021,"https://t.co/kuCilWx7tK
Ambassador Mwamba woes Brazilian Fish investors https://t.co/bbisR6qr9c",0,1,2,2
